group_key,priority,group_size,jp_type,rep_offset,rep_end,ja,ja_tpl,ja_clean,locks,kr_tpl
ハクもようやく一人前になってきたかな？,59,1,normal,75638,75696,ハクもようやく一人前になってきたかな？,ハクもようやく一人前になってきたかな？,ハクもようやく一人前になってきたかな？,[],하쿠도 드디어 어엿해진 것 같네?
ハクさま、無理はなさらないで下さい……,59,1,normal,80389,80447,ハクさま、無理はなさらないで下さい……,ハクさま、無理はなさらないで下さい……,ハクさま、無理はなさらないで下さい……,[],"하쿠 님, 무리 하지 말아 주세요…"
あっという間に皆を丸のみしそうだな……,59,1,normal,83515,83573,あっという間に皆を丸のみしそうだな……,あっという間に皆を丸のみしそうだな……,あっという間に皆を丸のみしそうだな……,[],순식간에 모두 삼켜 버릴 것 같군…
これ、ぱっと見には飴細工っぽくないけ？,59,1,normal,84715,84773,これ、ぱっと見には飴細工っぽくないけ？,これ、ぱっと見には飴細工っぽくないけ？,これ、ぱっと見には飴細工っぽくないけ？,[],"이거, 엿사탕 공예 같지 않아?"
あのヒトが来る前にけりをつけないと……,59,1,normal,88466,88524,あのヒトが来る前にけりをつけないと……,あのヒトが来る前にけりをつけないと……,あのヒトが来る前にけりをつけないと……,[],저 자가 오기 전에 끝장을 내야……
姉さま、 何だかいつもと違うのです……,59,1,normal,90069,90125,"姉さま、
何だかいつもと違うのです……","姉さま、
何だかいつもと違うのです……","姉さま、
何だかいつもと違うのです……",[],"언니,
뭔가 평소랑 다른 거예요……"
一瞬でも気を抜けば、命はないかな……！,59,1,normal,92070,92128,一瞬でも気を抜けば、命はないかな……！,一瞬でも気を抜けば、命はないかな……！,一瞬でも気を抜けば、命はないかな……！,[],"한순간이라도 방심하면, 죽는다……!"
ふふっ…… 妙なこともあるものですね。,59,1,normal,97511,97567,"ふふっ……
妙なこともあるものですね。","ふふっ……
妙なこともあるものですね。","ふふっ……
妙なこともあるものですね。",[],"후후……
별일도 다 있네요."
雑魚は去れ！ 退かぬ者には死あるのみ。,59,1,normal,103701,103757,"雑魚は去れ！
退かぬ者には死あるのみ。","雑魚は去れ！
退かぬ者には死あるのみ。","雑魚は去れ！
退かぬ者には死あるのみ。",[],"물러나라!
비키지 않으면 죽음뿐이다."
ネコネ、アトゥイの援護を頼む！ 早く！,59,1,normal,108381,108437,"ネコネ、アトゥイの援護を頼む！
早く！","ネコネ、アトゥイの援護を頼む！
早く！","ネコネ、アトゥイの援護を頼む！
早く！",[],"네코네, 아투이 지원을!
어서!"
ふぅ、 なんとか一匹足止めできたか……,59,1,normal,282075,282131,"ふぅ、
なんとか一匹足止めできたか……","ふぅ、
なんとか一匹足止めできたか……","ふぅ、
なんとか一匹足止めできたか……",[],"후우,
어떻게 한마리는 붙잡았나……"
はは…… 手を抜くと叱られそうだな……,59,1,normal,282997,283053,"はは……
手を抜くと叱られそうだな……","はは……
手を抜くと叱られそうだな……","はは……
手を抜くと叱られそうだな……",[],"하하…
대충 했다간 혼나겠는걸…"
は、はい。 無理せずがんばります……！,59,1,normal,283640,283696,"は、はい。
無理せずがんばります……！","は、はい。
無理せずがんばります……！","は、はい。
無理せずがんばります……！",[],"네.
무리 않고 힘내겠습니다……!"
早く終わらせて、 お風呂に入りたい……,59,1,normal,287209,287265,"早く終わらせて、
お風呂に入りたい……","早く終わらせて、
お風呂に入りたい……","早く終わらせて、
お風呂に入りたい……",[],"빨리 끝내고,
목욕하고 싶다……"
頑張るでおじゃるよ！ ハク殿のために！,59,1,normal,287648,287704,"頑張るでおじゃるよ！
ハク殿のために！","頑張るでおじゃるよ！
ハク殿のために！","頑張るでおじゃるよ！
ハク殿のために！",[],"힘낼게!
하쿠님을 위해서!"
僕はただ、姉上を支えるだけですから……,59,1,normal,288241,288299,僕はただ、姉上を支えるだけですから……,僕はただ、姉上を支えるだけですから……,僕はただ、姉上を支えるだけですから……,[],"저는, 언니를 지탱 할 뿐이니까요…"
はい！ 兄上！ 日々精進しております！,59,1,normal,306019,306075,"はい！　兄上！
日々精進しております！","はい！　兄上！
日々精進しております！","はい！　兄上！
日々精進しております！",[],"네! 형님!
매일 정진하고 있습니다!"
へらず口がきけるのも、今のうちかな？,58,1,normal,49563,49618,へらず口がきけるのも、今のうちかな？,へらず口がきけるのも、今のうちかな？,へらず口がきけるのも、今のうちかな？,[],대꾸할 수 있는 것도 지금뿐이야?
へヘッ、それも今日で終わりじゃんよ！,58,1,normal,61426,61481,へヘッ、それも今日で終わりじゃんよ！,へヘッ、それも今日で終わりじゃんよ！,へヘッ、それも今日で終わりじゃんよ！,[],"헤헷, 그것도 오늘로 끝이야!"
頼むから、笑ってないで助けてくれよ！,58,1,normal,68097,68152,頼むから、笑ってないで助けてくれよ！,頼むから、笑ってないで助けてくれよ！,頼むから、笑ってないで助けてくれよ！,[],"제발, 웃지만 말고 좀 도와줘!"
だ、そうだ… 増援が来る前に叩くぞ！,58,1,normal,71621,71674,"だ、そうだ…
増援が来る前に叩くぞ！","だ、そうだ…
増援が来る前に叩くぞ！","だ、そうだ…
増援が来る前に叩くぞ！",[],"그, 그렇지…
증원 전에 끝내자!"
まて！ 後詰の重兵が邪魔で退けぬわ！,58,1,normal,77705,77758,"まて！
後詰の重兵が邪魔で退けぬわ！","まて！
後詰の重兵が邪魔で退けぬわ！","まて！
後詰の重兵が邪魔で退けぬわ！",[],"멈춰!
후방이 막혔다!"
それが賢明ですね…… 了解しました。,58,1,normal,82047,82100,"それが賢明ですね……
了解しました。","それが賢明ですね……
了解しました。","それが賢明ですね……
了解しました。",[],"그게 현명하겠군요……
알겠습니다."
ま、今は逃げ出す事を考ようじゃない。,58,1,normal,85687,85742,ま、今は逃げ出す事を考ようじゃない。,ま、今は逃げ出す事を考ようじゃない。,ま、今は逃げ出す事を考ようじゃない。,[],"뭐, 지금은 도망칠 생각만 하자."
了解した。 いい女には容易いことだ。,58,1,normal,86325,86378,"了解した。
いい女には容易いことだ。","了解した。
いい女には容易いことだ。","了解した。
いい女には容易いことだ。",[],"좋아.
좋은 여자에겐 쉬운 일이지."
クオン…… この戦い、続けられるか？,58,1,normal,86935,86988,"クオン……
この戦い、続けられるか？","クオン……
この戦い、続けられるか？","クオン……
この戦い、続けられるか？",[],"쿠온……
계속할 수 있겠어?"
ゴメンね、ネコネ。 気をつけるかな。,58,1,normal,87411,87464,"ゴメンね、ネコネ。
気をつけるかな。","ゴメンね、ネコネ。
気をつけるかな。","ゴメンね、ネコネ。
気をつけるかな。",[],"미안해, 네코네.
조심할게."
分かってる、分かってるんだけど……！,58,1,normal,88717,88772,分かってる、分かってるんだけど……！,分かってる、分かってるんだけど……！,分かってる、分かってるんだけど……！,[],"알아, 알아. 하지만……!"
では、手早くかたづけるとしますか……,58,1,normal,89359,89414,では、手早くかたづけるとしますか……,では、手早くかたづけるとしますか……,では、手早くかたづけるとしますか……,[],"그럼, 재빨리 끝내도록 할까……"
この者達からは不吉な臭いがします……,58,1,normal,98309,98364,この者達からは不吉な臭いがします……,この者達からは不吉な臭いがします……,この者達からは不吉な臭いがします……,[],그들에게선 불길한 향이 납니다……
この力……! さっきとは桁違い……！,58,1,normal,107646,107697,"この力……!
さっきとは桁違い……！","この力……!
さっきとは桁違い……！","この力……!
さっきとは桁違い……！",[],"이 힘……!
차원이 달라……!"
足リヌ足リヌ足リヌ足リヌ足リヌゥ！！,58,1,normal,110582,110637,足リヌ足リヌ足リヌ足リヌ足リヌゥ！！,足リヌ足リヌ足リヌ足リヌ足リヌゥ！！,足リヌ足リヌ足リヌ足リヌ足リヌゥ！！,[],모자라… 모자라… 모자라아!!
弱音を吐くようなら置いていくのです。,58,1,normal,279067,279122,弱音を吐くようなら置いていくのです。,弱音を吐くようなら置いていくのです。,弱音を吐くようなら置いていくのです。,[],약한 소리 하면 두고 가는거예요.
ハクさま…… ご武運をお祈りします。,58,1,normal,283156,283209,"ハクさま……
ご武運をお祈りします。","ハクさま……
ご武運をお祈りします。","ハクさま……
ご武運をお祈りします。",[],"하쿠 님……
무운을 빌겠습니다."
ルルティエ、無理しなくていいんだよ？,58,1,normal,283859,283914,ルルティエ、無理しなくていいんだよ？,ルルティエ、無理しなくていいんだよ？,ルルティエ、無理しなくていいんだよ？,[],"루루티에, 무리 안 해도 돼."
あはは、楽しみで歌い出しそうやわぁ♪,58,1,normal,284608,284663,あはは、楽しみで歌い出しそうやわぁ♪,あはは、楽しみで歌い出しそうやわぁ♪,あはは、楽しみで歌い出しそうやわぁ♪,[],아하하 신나서 노래 할 것 같네♪
