start_offset_hex,start_offset_dec,byte_budget,ref_count,ja,locks,kr
0x5DC96,384150,70,0,ハ……ハハハ……アハハハハ{{LOCK_AT_DASH}}ギャハァァァ！,"[""{{LOCK_AT_DASH}}""]",
0x5E894,387220,149,0,"ミカヅチ、ライコウ、そしてヴライ……
ヤマト八柱将、そして仮面の者の力は絶大だった。",[],
0x5EA0A,387594,155,0,"ヒトを遙かに凌駕した力によって、勇戦虚しく蹂躙されるウズールッシャ。
これを好機とみて追い打つヤマト勢。",[],
0x5EBC3,388035,22,0,大勢は決した。,[],
0x5EC1B,388123,101,0,"退却を始めた敵本陣を、
なおも殲滅せんと右近衛大将オシュトルが追う。",[],
0x5ED60,388448,137,0,"そこに立ちはだかるは、激憤する主君を諫め、
自ら殿を買って出た千人長ゼグニだった。",[],
0x5EEBD,388797,86,0,"両軍随一の武士が、
雌雄を決すべく剣を抜く……！",[],
0x5EF95,389013,31,0,おおおおおおーっ！！,[],
0x5F083,389251,88,0,皇よ、ヤマトの軍勢がすぐそこまで迫っております。,[],
0x5F156,389462,101,0,"今は何とか進軍を食い止めておりますが、
突破されるのも時間の問題……",[],
0x5F273,389747,16,0,ご決断を。,[],
0x5F2A4,389796,46,0,よかろう……で、どんな決断だ？,[],
0x5F31D,389917,140,0,"はっ、ひとまず西へ……
この広いウズールッシャ、ヤマトといえど容易に追っては来られぬでしょう。",[],
0x5F48C,390284,173,0,"お命さえあれば再起は出来まする。
今は連絡がつかず各地に取り残された者達もいずれ皇の元へ再集結しましょう。",[],
0x5F61A,390682,43,0,今は耐える時で御座います……,[],
0x5F684,390788,19,0,がっ……！！,[],
0x5F6B2,390834,116,0,"戦場が迫る喧噪を他所に、
凍り付いた時間の中で首はゆっくりと床に落ちていった。",[],
0x5F7D9,391129,31,0,ひ、ひいい……っ！！,[],
0x5F81D,391197,58,0,皇は血に濡れた剣をかざした。,[],
0x5F8A5,391333,83,0,"……儂に退けと？
この地を、我が大地を捨てよと言うのか？",[],
0x5F98E,391566,49,0,皇よ、ここはなにとぞ！,[],
0x5FA01,391681,22,0,この儂がっ！！,[],
0x5FA3E,391742,28,0,皇よ！！,[],
0x5FA77,391799,13,0,むう……,[],
0x5FAA7,391847,94,0,千人長ゼグニはグンドゥルアを恐れることなく、しっかと見つめる。,[],
0x5FB8E,392078,116,0,"その決意に満ちた視線に、
グンドゥルアはようやく剣を収め、側近達に背を向けた。",[],
0x5FCB9,392377,28,0,行くぞ……ゼグニ。,[],
0x5FD0B,392459,25,0,皇……,[],
0x5FD24,392484,19,0,皇……,[],
0x5FD42,392514,34,0,これは退却ではない……,[],
0x5FD93,392595,19,0,転進だっ！！,[],
0x5FDDE,392670,31,0,は、ははーっ……！！,[],
0x5FE28,392744,34,0,儂は必ず戻って来る！！,[],
0x5FE8A,392842,73,0,息のある者は立ち上がり、皇に続けっ！！,[],
0x5FF3B,393019,10,0,はっ！,[],
0x5FF63,393059,25,0,……エントゥア。,[],
0x600F0,393456,146,0,"背後から追撃隊が迫っている気配はありません。
やはり、この複雑な地形では迷わず追ってくるのは困難。",[],
0x60261,393825,82,0,まして、兵の数が多ければ、それだけ動きも鈍りましょう。,[],
0x60331,394033,52,0,その間に我等の態勢を立て直せば……,[],
0x603C0,394176,103,0,ゼグニの言葉を聞き流し続けていたグンドゥルアの足がピタリと止まった。,[],
0x604C2,394434,22,0,皇？,[],
0x604D8,394456,16,0,皇？,[],
0x60525,394533,98,0,"ウズールッシャの軍勢の前に、ただ一人。
立ちふさがる人影があった。",[],
0x60622,394786,80,0,"くはは……なるほど、そう来たか……
我等を追わぬ訳だ。",[],
0x60702,395010,49,0,ジジイのお気に入りが来よったわ。,[],
0x6078A,395146,37,0,右近衛大将、オシュトル！,[],
0x6080C,395276,88,0,どこにも姿を見せぬから帝都で縮こまっているのかと思えば……,[],
0x6091B,395547,55,0,小虫風情が、待ち伏せとは笑わせよる。,[],
0x609C9,395721,43,0,貴様、我が道を妨げるかっ！！,[],
0x60A54,395860,13,0,何……？,[],
0x60A7A,395898,73,0,某は帝の命により『蹂躙』せん。,[],
0x60B2B,396075,89,0,"ふん、千年物の干物ジジイめ。
儂の命を虫けらと同じに扱うか。",[],
0x60C01,396289,89,0,"よかろう、オシュトルよ。
儂の首、それほど容易くは獲れぬぞ。",[],
0x60CF6,396534,131,0,"剣を抜き前へ進み出るグンドゥルアの行く手を遮るように
ゼグニが膝をつき、恭しく申し出た。",[],
0x60E4A,396874,22,0,皇よ,[],
0x60E7C,396924,52,0,ほう、貴様まで儂の行く手を阻むか？,[],
0x60F06,397062,68,0,"いえ、皇よ。
我にお許しを賜りたく。",[],
0x60F9D,397213,19,0,言うてみよ。,[],
0x60FC6,397254,46,0,この場はどうか、我にお任せを。,[],
0x61038,397368,13,0,何……？,[],
0x6105E,397406,67,0,仮面の将を討ち取り、名を上げとうございます。,[],
0x61116,397590,73,0,グンドゥルアは千人長の顔をじっと見つめ、呟いた。,[],
0x611D5,397781,43,0,貴様……英雄と成りに行くか。,[],
0x6124F,397903,46,0,馬鹿めが……勝手にするが良い。,[],
0x612C8,398024,74,0,"はっ、有り難き幸せ。
必ずや仕留めて参りましょう！",[],
0x61387,398215,73,0,グンドゥルアはそれに答えず、ゼグニに背を向ける。,[],
0x6143D,398397,52,0,ゼグニは立ち上がると、剣を掲げた。,[],
0x614BC,398524,104,0,"名を上げたい者は我に続けぇっ！！
首はオシュトル、値千金であるぞっ！！",[],
0x615CE,398798,43,0,おおおおおおおおおおーっ！！,[],
0x61635,398901,85,0,ゼグニに率いられた兵達がオシュトルに吶喊する。,[],
0x617F9,399353,46,0,オオオオオオォォォォォォッ！！,[],
0x6184F,399439,43,0,その覚悟に、我も応えよう……,[],
0x618C8,399560,37,0,うぎゃあああああーっ！！,[],
0x61924,399652,112,0,オシュトルの腕の一振りで間近に迫ったウズールッシャの兵が吹き飛んでしまう。,[],
0x61A23,399907,104,0,"やはり化け物か、仮面の将は……
幾ら数を揃えても意味がない。　ならば。",[],
0x61B4D,400205,22,0,オシュトル！！,[],
0x61B96,400278,71,0,"我は千人長ゼグニ！
貴殿に一騎打ちを所望する！！",[],
0x61C53,400467,49,0,勇者たらん者を知らぬは戦士の恥。,[],
0x61CF4,400628,19,0,お相手致す。,[],
0x61D30,400688,76,0,む……呪わしき仮面を用いぬか、舐められたものよ……,[],
0x61E0F,400911,46,0,勇者の首は己が力で取ってこそ！,[],
0x61EA8,401064,43,0,その慢心、命取りと思えっ！！,[],
0x61F28,401192,25,0,おおおおおっ！！,[],
0x61F65,401253,34,0,……あれは……あの旗は,[],
0x61FD2,401362,16,0,お父様！！,[],
0x62040,401472,13,0,む……！,[],
0x62061,401505,16,0,ぐぅっ！！,[],
0x62081,401537,79,0,オシュトルの剛剣が、ゼグニをその斬撃ごと叩きふせた。,[],
0x62165,401765,165,0,"あまりにも圧倒的な力の差……どれほど挑んでも、
ゼグニはオシュトルに傷一つつけられず、
地に這いつくばるだけだ。",[],
0x622ED,402157,58,0,こ、この力……やはり及ばぬか……だが。,[],
0x623AD,402349,10,0,ぬ……,[],
0x624F4,402676,82,0,通さぬ……我が身が滅ぼうとも……ここは絶対に通さぬ！！,[],
0x625DD,402909,89,0,"まだ立つか……
このような傑物がウズールッシャにいようとは。",[],
0x626DE,403166,103,0,だが、某もヤマトに仕え、帝に侍う者！,[],
0x627C4,403396,134,0,"聖上の顔を曇らせ、
民草を脅かす輩を、決して許すことは出来ぬ。",[],
0x6295C,403804,89,0,"互いに放つは、あと一撃！
最後の一太刀で、この勝負を決せん！",[],
0x62A2F,404015,87,0,"承知。
我が渾身の一撃……
この命と引き換えにくらうがいい！",[],
0x62B25,404261,31,0,ぬおおおっっ！！！！,[],
0x62B6C,404332,92,0,"まさに神速。
目にもとまらぬ斬撃が繰り出され……静寂が訪れた。",[],
0x62C88,404616,16,0,そして……,[],
0x62CB1,404657,19,0,ぐっ……！！,[],
0x62CDD,404701,79,0,ゼグニの肩口から、胸から、血しぶきが吹き出していく。,[],
0x62DA1,404897,107,0,"オシュトルの一撃は、
ゼグニの身体を袈裟がけに切り裂いていたのだ。",[],
0x62E8C,405132,22,0,ぐはっ……！！,[],
0x62EC1,405185,101,0,"濃密な血臭が立ちこめる中、
ゼグニはよろめき、ついには剣を落とした。",[],
0x62FC5,405445,95,0,"だが……
ゼグニがオシュトルを見つめる目は不思議と穏やかだった。",[],
0x630BE,405694,49,0,見事だ……さすがは右近衛大将……,[],
0x6316A,405866,19,0,貴殿もな……,[],
0x631B4,405940,49,0,ふっ……一太刀は……浴びせたか。,[],
0x63245,406085,128,0,"オシュトルの身体から、わずかに血が滴っている。
浅手だが、ゼグニもまた一矢報いたのだ。",[],
0x633A2,406434,58,0,ならば悔いはない……良き戦であった……,[],
0x63452,406610,70,0,ゼグニは満足げに微笑み、ゆっくりと崩れ落ちた。,[],
0x63510,406800,116,0,"なんという漢だ。
主君を守り抜き、そして猛き侍として果てた。",[],
0x63648,407112,58,0,まさに、武人のあるべき姿……,[],
0x636D4,407252,131,0,"ゼグニ殿……某も、力尽きるときは貴殿のようにありたいと……
せつに願っている。",[],
0x63809,407561,43,0,いやあああああああぁーっ！！,[],
0x6386B,407659,10,0,む……,[],
0x63878,407672,40,0,お父様！　お父様ぁーっ！！,[],
0x638B3,407731,37,0,あなたが……お父様を……,[],
0x638DB,407771,25,0,お父様の仇っ！！,[],
0x638F7,407799,22,0,う、ううう……,[],
0x63910,407824,85,0,……そなたの腕では某に傷を付けることはかなわぬ,[],
0x63968,407912,19,0,きゃあっ！！,[],
0x6397E,407934,55,0,よくも……よくも、よくもお父様を……,[],
0x639B8,407992,76,0,……言い訳はせぬ、逃げもせぬ。我が道は血塗られた道,[],
0x63A07,408071,70,0,ただ願わくは、そなたが父君と同じ道を歩まぬ事を,[],
0x63A50,408144,97,0,その後、オシュトルは速やかに逃走したグンドゥルアの追撃に移った。,[],
0x63B3D,408381,177,0,"しかし、グンドゥルアを逃がすため、
自ら捨て石となったウズールッシャ残党軍は地の利を駆使した
捨て身の攻撃で激しく抵抗。",[],
0x63CCA,408778,161,0,"オシュトルは多くのウズールッシャ兵を討ち取り殲滅したものの、
その屍の中にグンドゥルアらしき者はいなかった。",[],
0x63E30,409136,158,0,"一方、オシュトル以外の八柱将を中心とした討伐軍は
ウズールッシャ各地を蹂躙、幾千幾万の死体の山が築かれた。",[],
0x63FBD,409533,165,0,"長を失った國にはすでに抵抗する意志もなく、
各地にヤマトの御旗が翻り、
事実上、ヤマトの直轄領として併合された。",[],
0x6413A,409914,103,0,これによりヤマトとウズールッシャとの大戦は幕を閉じた……,[],
0x64F08,413448,73,0,ウズールッシャとの戦は、ヤマトの大勝に終わった。,[],
0x651DA,414170,167,0,"現地で偶然にも再会したマロロと共に、遺跡の奥に向かったハク。
そこは、棺のような装置がいくつも連なる施設だった。",[],
0x65397,414615,52,0,中には氷づけの男が横たわっている。,[],
0x65413,414739,119,0,"ここは墓所なのか？　問うようにハクが触れた時{{LOCK_AT_DASH}}
男はゆっくりと起き上がった。","[""{{LOCK_AT_DASH}}""]",
0x65561,415073,134,0,"そして、おぞましい悲鳴と共に、その体がどろりと溶け出し
異形の化け物へと変貌したのである。",[],
0x656D1,415441,70,0,何か並んでいるようだが……暗くてよく見えないな,[],
0x6571A,415514,97,0,ああ、ちょっと待つでおじゃるよ。もう一つ明かりをつけるでおじゃる,[],
0x6577E,415614,22,0,『点灯{{LOCK_AT_DASH}}』,"[""{{LOCK_AT_DASH}}""]",
0x65797,415639,16,0,にょほ！？,[],
0x657AA,415658,13,0,……っ！,[],
0x657BA,415674,19,0,明かりが……,[],
0x657D0,415696,25,0,待て、今何を……,[],
0x657EC,415724,34,0,ハク、今何かしたのか？,[],
0x65811,415761,25,0,いや、何って……,[],
0x6582D,415789,76,0,ハクさんの声で、明かりが付いたような気がするのです,[],
0x6587C,415868,37,0,いや、そいつは……偶然だ,[],
0x658A4,415908,52,0,何気に呟いたら、急に明かりがな……,[],
0x658DB,415963,22,0,本当なのです？,[],
0x658F4,415988,16,0,まぁ……な,[],
0x65917,416023,40,0,ネコネさん、これは一体……,[],
0x65942,416066,10,0,あ……,[],
0x6594F,416079,34,0,これは……お墓なのです,[],
0x65974,416116,13,0,お墓……,[],
0x65A0F,416271,55,0,それでは、ここは墓所ということですか,[],
0x65A49,416329,19,0,ッ{{LOCK_AT_DASH}}！？,"[""{{LOCK_AT_DASH}}""]",
0x65A5F,416351,46,0,そうだ……気のせいじゃない……,[],
0x65A90,416400,34,0,確かに見覚えがある……,[],
0x65AB5,416437,16,0,……ううん,[],
0x65AC8,416456,10,0,えっ？,[],
0x65AD5,416469,49,0,これは……お墓なんかじゃないかな,[],
0x65B09,416521,124,0,でも姉さま、文献にはお墓だって。何体もの遺骨が祀られていたとされているのです,[],
0x65B88,416648,64,0,うん……私も前はね、そう思ってた,[],
0x65BCB,416715,13,0,でも……,[],
0x65C0F,416783,28,0,な{{LOCK_AT_DASH}}、下がれ！,"[""{{LOCK_AT_DASH}}""]",
0x65C2E,416814,19,0,これって……,[],
0x65C44,416836,19,0,あの時と……,[],
0x65C5A,416858,19,0,クオンさま？,[],
0x65C70,416880,43,0,むっ！？　これは……見てみろ,[],
0x65C9E,416926,28,0,どうしました、姉上,[],
0x65CBD,416957,28,0,中に……ヒトがいる,[],
0x65CDC,416988,16,0,{{LOCK_AT_DASH}}！？,"[""{{LOCK_AT_DASH}}""]",
0x65CEF,417007,16,0,ぅあ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x65D02,417026,55,0,すごいなぁ、まるで生きてるみたいやぇ,[],
0x65D3C,417084,109,0,ああ、しかしこれは……氷漬けになっているのか？　こんなものが現れるとはな,[],
