section,index,id_hex,off1,off2,off3,off4,text1,text2,text3,text4
10,144,A4693DCC,25906,25906,26016,26081,"\x99\xB5地帯に急ごしらえの砦を作り、防衛線を構築。
徹底抗戦の構えをとる。","\x99\xB5地帯に急ごしらえの砦を作り、防衛線を構築。
徹底抗戦の構えをとる。",\x8B\x95作稍慢於敵方，趕忙在沿河的丘陵地帶建起城塞，構築防衛線，準備長期抗戰。,，構築防衛線，準備長期抗戰。
10,145,9F4D7A1D,26171,26171,26211,26243,asty camp on the river's bank. A head-on clash is inevitable.,asty camp on the river's bank. A head-on clash is inevitable., clash is inevitable.,\x99\xABけらが必死で巣に籠もっておるわ
10,146,076A0D06,26274,26274,26332,26393,\x82っておるわ,\x82っておるわ,\x91的巢穴裡呢。,ir little nest.
10,147,A5471B6D,26450,26450,26493,26518,\xA8はな、小癪な真似を。そのしぶとさだけは褒めてやってもいい,\xA8はな、小癪な真似を。そのしぶとさだけは褒めてやってもいい,とさだけは褒めてやってもいい,\x82\x84ってもいい
10,148,4D4E84DF,26559,26559,26590,26612,"\x89巢，盡耍些小手段。
或許應該稱讚他們很頑強。","\x89巢，盡耍些小手段。
或許應該稱讚他們很頑強。",\x96許應該稱讚他們很頑強。,很頑強。
10,149,EF6392B4,26641,26641,26815,26945,"ground, though... Devious rats. They are tenacious; I'll grant them that.","ground, though... Devious rats. They are tenacious; I'll grant them that.",\xA9弄一下他們。,\x81いたずらに時間を浪費して、王の不興を買う事になりませぬか？
10,150,008625D4,27045,27045,27079,27110,\x91們浪費那麼多時間戲弄他們，會不會讓<皇:奧羅>不開心？,\x91們浪費那麼多時間戲弄他們，會不會讓<皇:奧羅>不開心？,們，會不會讓<皇:奧羅>不開心？,\xB8\x8D開心？
10,151,A2AB33BF,27142,27142,27185,27219, be wasting time here so? Would not our owlo be angered by our delays?, be wasting time here so? Would not our owlo be angered by our delays?,o be angered by our delays?,、<皇:オゥロ>はその程度でお怒りになるまい。むしろ功を急ぎ<戦:いくさ>に<逸:はや>るのは無益
10,152,D6DFC6C9,27264,27264,27343,27416,になるまい。むしろ功を急ぎ<戦:いくさ>に<逸:はや>るのは無益,になるまい。むしろ功を急ぎ<戦:いくさ>に<逸:はや>るのは無益,\x84\xA1益,著急才會壞事。
11,0,05F35020,1004,1004,1178,1293,とはな、小癪な真似を。そのしぶとさだけは褒めてやってもいい,とはな、小癪な真似を。そのしぶとさだけは褒めてやってもいい,\x80\x82,\x81\x9Aに嬲っておいて、言いなさる 
11,1,1CE86161,1398,1398,1566,1684," one to talk. Sitting here just intimidating them, instead of assaulting them head-on..."," one to talk. Sitting here just intimidating them, instead of assaulting them head-on...",\x81\xABなりませぬか？,"aid, should we be wasting time here so? Would not our owlo be angered by our delays?"
11,2,F310F31B,1793,1793,1851,1912,はその程度でお怒りになるまい。むしろ功を急ぎ<戦:いくさ>に<逸:はや>るのは無益,はその程度でお怒りになるまい。むしろ功を急ぎ<戦:いくさ>に<逸:はや>るのは無益,\x82\x92急ぎ<戦:いくさ>に<逸:はや>るのは無益,"皇:奧羅>是不會為這點小事動怒的。
倒不如說著急才會壞事。"
11,3,384C20BE,1969,1969,2096,2185,說著急才會壞事。,說著急才會壞事。,.,\xA8這邊靜待援軍，以壓倒性的兵力攻破他們才是最好的辦法。
11,4,BED85210,2275,2275,2340,2395,"t do is wait for reinforcements to arrive, then crush them with sheer numbers.","t do is wait for reinforcements to arrive, then crush them with sheer numbers.",heer numbers.,\xAE兵の規模が分からぬ今、無理に攻めても下手をすれば逆襲される恐れがあるか
11,5,6881B10D,2491,2491,2594,2682,\x8Cあるか,\x8Cあるか,\x81是強行攻下怕是會被反將一軍，我們還是不要輕舉妄動的好。," This close to their capital, and with their full numbers unknown, they may yet surprise us."
11,6,A3DD62A8,2773,2773,2909,2998,.,.,"\x85\xB5力有限。
考慮地形後這裡能夠配置的兵力最多兩萬……","ers are limited. By the look of the field, they could position at most twenty thousand..."
11,7,25491006,3102,3102,3181,3269,\x87でしたな……,\x87でしたな……,ty thousand soldiers...,\x82\x92もってすれば、用兵の常道に反さぬ限り、負けはあり得ぬ
11,8,EE15C3A3,3358,3358,3506,3681,"\x84兵力差距太懸殊了。
兩倍以上的兵力差距，只要不違背用兵常道，是不可能會落敗的。","\x84兵力差距太懸殊了。
兩倍以上的兵力差距，只要不違背用兵常道，是不可能會落敗的。","Unless they would defy all military sense, victory is guaranteed.",\x81\x9Fか！
11,9,1F437176,3779,3779,3903,3989,、グンドゥルア様の精鋭の到着か。待ちわびたぞ！,、グンドゥルア様の精鋭の到着か。待ちわびたぞ！,"\x86啊，
終於到了！",e has finally come!
11,10,D41FA2D3,4092,4092,4126,4151,\x95\x8A，這就是<皇:奧羅>的軍隊嗎……,\x95\x8A，這就是<皇:奧羅>的軍隊嗎……,\x8A嗎……,. So this is the owlo's personal army...
11,11,5567F8AF,4209,4209,4354,4479,\x81ハハハハッ、この力があればヤマトのみすぼらしい砦など造作も無く落ちよう,\x81ハハハハッ、この力があればヤマトのみすぼらしい砦など造作も無く落ちよう,\x89如此兵力，大和那寒酸的城塞根本不費吹灰之力就能攻下。,", that pathetic Yamatan fort is sure to fall."
11,12,9E3B2B0A,4576,4576,4604,4629,みつぶしてくれるわ！,みつぶしてくれるわ！,\xBC\x81,\x80\x99股氣勢把帝都踩在我們的腳下吧！
11,13,18AF59A4,4651,4651,4694,4734,\xA9在我們的腳下吧！,\xA9在我們的腳下吧！,trample all who oppose us#@－－# all the way to their capital!,he way to their capital!
11,14,D3F38A01,4762,4762,4853,4931,"日までよく持ちこたえた！
直ちに投降すれば取り成しも出来よう。<皇:オゥルォ>の機嫌によってはお召し抱えもあるやもしれん。　いかがか！","日までよく持ちこたえた！
直ちに投降すれば取り成しも出来よう。<皇:オゥルォ>の機嫌によってはお召し抱えもあるやもしれん。　いかがか！",<皇:オゥルォ>の機嫌によってはお召し抱えもあるやもしれん。　いかがか！,ん。　いかがか！
11,15,CEF6BAB9,5013,5013,5083,5141,我們。我們的<皇:奧羅>或許會不計前嫌重用你們，如何！,我們。我們的<皇:奧羅>或許會不計前嫌重用你們，如何！,\xBD\x95！, and our owlo may show you mercy and accept your service!
11,16,05AA691C,5196,5196,5320,5438,e!,e!,\xB0\x91。,"\x82\x82守れずに死ぬとは哀れ。
せめてこの場で華々しく死ぬがよい！！"
11,17,833E1BB2,5529,5529,5611,5681,"是嗎，
那真是可悲，妳沒機會實現了。
妳就在這光榮犧牲吧！！","是嗎，
那真是可悲，妳沒機會實現了。
妳就在這光榮犧牲吧！！",\x81！,your life beauty in an honorable death!
11,18,4862C817,5763,5763,5960,6093,\x8B螻蟻一樣被踩碎吧！,\x8B螻蟻一樣被踩碎吧！,\x83\x9C在下未能從死亡中感受到絲毫美感。,#！！
11,19,9984E642,6203,6203,6274,6330,\x81\xAB進むことを禁ずる。,\x81\xAB進むことを禁ずる。,hou shalt trespass no farther.,？
11,20,7268A967,6425,6425,6533,6620,"身後之地不可侵犯，
要想保住小命就退下吧。","身後之地不可侵犯，
要想保住小命就退下吧。","ontrol. If you wish to live, you will turn back.",\xB5\xB7こっている！？
11,21,648FE232,6725,6725,6762,6796,move forward...? What's going on!?,move forward...? What's going on!?,"\x88えい、たかが一人に何をしている、
突撃せよ、押しつぶせぃ！","している、
突撃せよ、押しつぶせぃ！"
11,22,AFD33197,6833,6833,6864,6892,つぶせぃ！,つぶせぃ！,不過一個人而已，給我上，拿下她！,\x88\x91上，拿下她！
11,23,09F7DFB9,6911,6911,6960,7015,\x81,\x81,an is all that stands before us! March! Crush her!,\x9D\x9Eもなし。
11,24,E21B909C,7050,7050,7105,7130,ll grant you no mercy.,ll grant you no mercy.,"\xBCすな！
これでは、我らが……ゲハっ！",\x81我らが……ゲハっ！
11,25,DFAE3CA4,7170,7170,7237,7277,\x89……別、別推啊！,\x89……別、別推啊！,,\x95か？　くっ、止まれ一旦攻撃を中止せよっ！
11,26,34427381,7309,7309,7325,7338,\x97\xA6攻撃を中止せよっ！,\x97\xA6攻撃を中止せよっ！,\xA2せよっ！,
11,27,92669DAF,7346,7346,7423,7491,"\xA6\xB3動了什麼手法？
這是什麼咒術嗎？
可惡，全軍停止攻擊！","\xA6\xB3動了什麼手法？
這是什麼咒術嗎？
可惡，全軍停止攻擊！",\xBC\x81,iers! Cease the attack at once!
11,28,798AD28A,7586,7586,7648,7706, step forward., step forward.,\x8Cありえるのか？,\x8E？
11,29,88DC605F,7764,7764,7853,7917,りえん……とにかく体勢を建てなおさねば。,りえん……とにかく体勢を建てなおさねば。,\x85\x8B勢。,\x89\x8D進。
11,30,63302F7A,8015,8015,8034,8050,\x80\xA6…これは……,\x80\xA6…これは……,\xA6,\xBC……為什麼……這到底……
11,31,C2F8E986,8077,8077,8163,8200,\xB0底……,\xB0底……,\x80\xA6…別開玩笑了……, can't be...
11,32,09A43A23,8242,8242,8343,8430,\xAA鬼羅刹となりて<阻:はば>むものを蹴散らさん。,\xAA鬼羅刹となりて<阻:はば>むものを蹴散らさん。,將化身成惡鬼羅剎，斬殺所有阻擋在前的敵人。,"ose at my back... For the destruction of those I confront... No longer am I woman, but demon."
11,33,AF80D40D,8527,8527,8552,8577,軍、前進。,軍、前進。,前進。,ward.
11,34,446C9B28,8605,8605,8675,8715,\x8C\xB6あるか、退け、退けーっ！,\x8C\xB6あるか、退け、退けーっ！,\xBF\xAB撤退#@－－#,"ble!? Soldiers, fall back! Fall back!"
11,35,5969AB90,8765,8765,8829,8866,詰の重兵が邪魔で退けぬわ！,詰の重兵が邪魔で退けぬわ！,路擋死了！,t fall back! The heavy infantry behind us block the way!
11,36,B285E4B5,8905,8905,8930,8955,us block the way!,us block the way!,"\x80\x81なにをやっておるのだ！
ええい、逃げ戻るものに命は不要！　重兵つき進め！","\x8Bのだ！
ええい、逃げ戻るものに命は不要！　重兵つき進め！"
11,37,14A10A9B,8984,8984,9040,9092,戻るものに命は不要！　重兵つき進め！,戻るものに命は不要！　重兵つき進め！,"\x8F\xAF惡，你們到底在搞什麼！
算了，事到如今豈有回頭的道理！
全軍突襲！","\xA6\x82今豈有回頭的道理！
全軍突襲！"
11,38,DFFDD93E,9123,9123,9157,9194,\x85\xA8軍突襲！,\x85\xA8軍突襲！," think you're doing!? Those who dare retreat will be slain! Heavy infantry, forward!","retreat will be slain! Heavy infantry, forward!"
11,39,0E1BF76B,9217,9217,9311,9411,"Heavy infantry, forward!","Heavy infantry, forward!",\xBEるか！！,le...! This is absurd! I will not stand for this!
11,40,C54724CE,9528,9528,9547,9566,いけないものに触れてしまった。,いけないものに触れてしまった。,\x81\xAB触れてしまった。,\xA3た。
11,41,075FD708,9587,9587,9648,9697,"\xBA\x86錯誤的判斷。
且，識不可知之物了。","\xBA\x86錯誤的判斷。
且，識不可知之物了。",gravely misjudged your opponent. You have dared touch that which you should not have awakened.,ouch that which you should not have awakened.
11,42,CC0304AD,9757,9757,9809,9849,"\x90ろしさ、忘れ果てたと言うなら、
その身に刻み込んでおくがいい。","\x90ろしさ、忘れ果てたと言うなら、
その身に刻み込んでおくがいい。",\xAE身に刻み込んでおくがいい。,
11,43,4A977603,9927,9927,10043,10142,"the terror of opposing Yamato, then allow me to carve it into your very soul.","the terror of opposing Yamato, then allow me to carve it into your very soul.",\xA1！！,謹遵聖旨，殲滅敵人。
11,44,81CBA5A6,10246,10246,10329,10393,ハハ……アハハハハ#@－－#ギャハァァァ！,ハハ……アハハハハ#@－－#ギャハァァァ！,\x95\x8A哈哈哈哈#@－－#呀哈哈哈哈！,ahaha... GYAAAAAARRGH!
11,45,BC7E099E,10465,10465,10578,10643,\xCBj\x9Cs,\xCBj\x9Cs,,
11,46,7722DA3B,10747,10747,10854,10909,\xD5b,\xD5b,,
11,47,D1063415,11009,11009,11055,11089,,,,!
11,48,3AEA7B30,11112,11112,11146,11177,\xEB!,\xEB!,"\x9D""",""""
11,49,EB0C5565,11238,11238,11308,11375,,,\x9E',
12,0,AE5CA9DD,2884,2884,3033,3155,\x84烏茲魯沙國土，大和他們沒那麼簡單可以追上我們。,\x84烏茲魯沙國土，大和他們沒那麼簡單可以追上我們。,ns could not maintain pursuit.,された者達もいずれ<皇:オゥルォ>の元へ再集結しましょう。
12,1,8571FA1E,3258,3258,3413,3574,"沒柴燒。
現在殘存各地音訊不明的士兵們，也總有一天會回到<皇:奧羅>身邊的。","沒柴燒。
現在殘存各地音訊不明的士兵們，也總有一天會回到<皇:奧羅>身邊的。",u can reclaim the separated units on our return.,……！！
12,2,9C6ACB5F,3699,3699,3721,3737,と床に落ちていった。,と床に落ちていった。,\x81\xA3た。,\x88\xB0場的喧鬧聲不再，凍結的時間中有個人頭緩緩落下。
12,3,D32B5D98,3787,3787,3888,3992,人頭緩緩落下。,人頭緩緩落下。,he man's head rolls.,\x82\xA9>は血に濡れた剣をかざした。
12,4,CA306CD9,4112,4112,4249,4341,,,\xA3\x84我國土地嗎？,nd!?
12,5,E11D3F1A,4461,4461,4547,4612,この儂がっ！！,この儂がっ！！,\xBC\x81,…
