start_offset_hex,start_offset_dec,byte_budget,ref_count,ja,locks,kr,,
0x40E37,265783,64,0,こいつが、ちと手出ししづらいって言うかな。,[],거기가 좀 건드리기 어렵다고 해야 하나.,21,22
0x40EDB,265947,92,0,"何だよ、らしくもない。
いつもなら多少強引にでも動くだろうに。",[],"뭐야, 너답지 않네.
평소 같으면 좀 무리해서라도 움직였을 텐데.",32,37
0x40FEE,266222,100,0,そこの常連が貴族連中だの大店の旦那衆だのでなかったらな。,[],거기 단골이 귀족 나리들이나 큰 상점 주인들이 아니었으면 말이지.,28,36
0x411EA,266730,52,0,デコポンポって……ああ、あいつか。,[],"데코폼포라면…… 아, 그 녀석?",17,17
0x41260,266848,113,0,"以前にも御禁制の品を扱って処分を受けていたが、
懲りずにまたやらかしたのか。",[],"전에 금지품을 다루다 처분받았는데도,
정신 못 차리고 또 저지른 건가.",39,40
0x4137E,267134,167,0,"奴等をしょっ引くには確固たる証拠が必要だ。　でなけりゃ、
いきなり手入れをしたところで妨害されるのがオチってな。",[],"놈들을 잡아들이려면 확실한 증거가 필요해. 아니면
갑자기 들이닥쳐도 방해만 받는 게 뻔하거든.",57,53
0x41513,267539,101,0,"まどろっこしいな。
そんなのオシュトルとして強行すれば一発だろうに。",[],"답답하네.
그런 건 오슈토르로서 밀어붙이면 한 방 아니야?",35,33
0x41622,267810,95,0,"そうしたいのは山々なんだがなぁ。
何度そうしようと思ったことか。",[],"그러고 싶은 마음은 굴뚝같지.
몇 번이나 그렇게 할까 고민했는지 몰라.",33,40
0x4172D,268077,128,0,"だがな、そいつは悪手だ。　常連の……
旧家の連中を敵にまわすのは、ちっとばかしマズイ。",[],"하지만 그건 악수야. 단골인……
구가의 놈들을 적으로 돌리는 건, 좀 곤란해.",44,44
0x4186A,268394,119,0,"奴等の横の繋がりは網の目のように広がってやがるからよ、
その影響が半端ねえんだ。",[],"걔들 인맥이 거미줄처럼 얽혀 있어서
그 여파가 장난이 아니거든.",41,36
0x41997,268695,70,0,おいおい、ホントにいつものウコンらしくないな。,[],"야야, 진짜 평소의 우콘답지 않네.",23,19
0x41A38,268856,157,0,言ってくれるな。　いかに右近衛大将とはいえ、連中にとってオシュトルなんてのは成り上がった田舎者の若造だ。,[],"그만해라. 아무리 우근위대장이라 해도, 그놈들 눈엔 오슈토르 따위는
출세한 촌뜨기 풋내기일 뿐이야.",52,56
0x41BAE,269230,155,0,"只でさえこっちを見下してるとこに、強引な手を使ってみろ。
修復不能な遺恨を残すことになる。",[],"원래도 우릴 깔보는 판에, 거기다 무리수를 두면
두 번 다시 풀 수 없는 악연을 남기게 되지.",46,53
0x41D11,269585,131,0,"身勝手な解釈が好きな連中だ。
なにを言っても、言いがかりとして受け取ってくれるだろうな。",[],"제멋대로 해석하기 좋아하는 놈들이야.
무슨 말을 해도 트집 잡았다고 받아들이겠지.",45,46
0x41E51,269905,137,0,"そうなったら下手をしなくても右近衛大将としての
任に支障が出る。　慎重にならざるをえんのさ。",[],"그렇게 되면, 설령 실수하지 않아도 우근위대장으로서의
임무에 지장이 생겨. 신중할 수밖에 없지.",47,54
0x41FB1,270257,79,0,成程ねぇ、腐っても八柱将ってことか……ん？,[],"과연, 썩어도 팔주장이라 이거네…… 응?",21,22
0x42092,270482,40,0,待て、まさかとは思うが……,[],"잠깐, 설마……",13,8
0x42110,270608,58,0,流石はアンちゃん、話が早えな。,[],"역시 안쨩, 말이 통하네.",15,14
0x422A8,271016,170,0,"今夜、そこにデコポンポの屋形船が乗り付けるらしくてな。
そこで、かなり大がかりな闘鶏が催されるって話だ。",[],"오늘 밤, 거기에 데코폼포의 야카타부네가 댄다더라.
거기서 꽤 큰 판의 투계가 열린다는 얘기야.",53,54
0x4242D,271405,58,0,お前……最初からそのつもりで誘ったな？,[],너…… 처음부터 그럴 생각으로 날 불렀지?,19,23
0x424DB,271579,101,0,"心配すんなって。
今回は様子見、ちょっくら挨拶しに行くだけだからよ。",[],"걱정 마.
이번엔 눈치만 좀 보러, 인사하러 가는 것뿐이야.",35,34
0x425D7,271831,58,0,それに、飲み行かねえかって誘っただろ。,[],게다가 술 마시러 가자고 했잖아.,19,18
0x4266C,271980,141,0,"ちゃんと客として入るんだし、
ヤバイ橋を渡りに行くわけじゃねえって。
ホレ、招待状も入手済みだ。",[],"손님으로 들어가는 거고,
위험한 다리를 건너러 가는 게 아니라고.
자, 초대장도 이미 구해 뒀다.",50,56
0x427CA,272330,13,0,むぅ……,[],음……,4,3
0x427E8,272360,146,0,"しかも、あのデコポンポが催す宴だぜ。
贅を尽くした料理や酒が山のように並べられるだろうよ。",[],"게다가 데코폼포가 여는 연회야.
호화로운 음식이랑 술이 산더미처럼 깔리겠지.",46,43
0x42959,272729,46,0,む……ぐ、贅を尽くした……か。,[],"음…… 그, 호화로운…… 말이지.",15,18
0x429D1,272849,127,0,こう言っちゃナンだが、そのことだけに関しては一目置かれているからなァ、デコポンポは。,[],"이건 말하자면 좀 그렇지만, 그 부분 하나만큼은 인정받고 있거든. 데코폼포는.",42,43
0x42AFE,273150,138,0,"判ったよ、仕方が無い。
ここまで来た以上、付き合うが……
危なくなったら真っ先に逃げるからな。",[],"알았어, 어쩔 수 없네.
여기까지 온 이상 따라가 주지……
위험해지면 제일 먼저 튈 거니까.",49,53
0x42C7C,273532,52,0,おうよ、そうこなくちゃ面白くねえ。,[],그래야 재밌지.,17,8
0x42D0D,273677,61,0,まさか、屋形船がこんなにデカイとはね……,[],설마 야카타부네가 이렇게 클 줄은 몰랐네……,20,24
0x42D9E,273822,180,0,"見栄もここまでくれば立派なもんだ。
これをもう少しだけ別の方向にもってけば、
一廉の人物になることだって出来るだろうにな。",[],"허세도 여기까지 오면 대단하긴 해.
이걸 조금만 다른 데로 돌렸으면,
어엿한 인물이 될 수도 있었을 텐데.",63,61
0x42F3C,274236,110,0,"しかし、招待状を見せるだけで、すんなり入れるとはな。
拍子抜けってのか……",[],"근데 초대장만 보여 주고 이렇게 순순히 들여보내주다니.
김이 새네……",38,39
0x43043,274499,144,0,"貴人や旦那衆が主賓だとしたら、
俺達は搾り取られるカモな客だからな。
一人でも多い方がいいんだろ。",[],"귀인들이나 큰손들이 주빈이라면,
우린 돈 뜯어먹기 좋은 손님이니까.
한 명이라도 더 많은 게 좋겠지.",51,58
0x431B6,274870,52,0,さぁて、シッポを掴ませてもらうぜ。,[],"자, 이제 꼬리를 잡아 주마.",17,16
0x43242,275010,67,0,船員用の階段を下りて、船底の船倉へと向かう。,[],"선원용 계단을 내려, 배 밑바닥의 선창으로 향한다.",22,28
0x4330F,275215,76,0,おい、今回は危ない橋を渡らないんじゃなかったのか。,[],"야, 이번엔 위험한 다리를 안 건넌다며.",25,22
0x433D9,275417,89,0,"なぁに、ちょいとだけだ。
ちょいと様子見をするだけだからよ。",[],"뭐, 잠깐만이다.
잠깐 눈치만 좀 보는 거라니까.",31,28
0x434AF,275631,19,0,おいコラ……,[],"야, 이 자식아……",6,10
0x434C2,275650,10,0,喂……,[],야……,3,3
0x434D6,275670,71,0,"待った。
コイツは……やけに頑丈な倉じゃねぇの。",[],"잠깐.
이거…… 유난히 튼튼한 창고 아니냐.",25,25
0x4358A,275850,122,0,"匂うな、ちょいと中を調べてみるか。
アンちゃん、誰か来ないか見張っててくれ。",[],"수상한데, 안을 좀 살펴볼까.
안쨩, 누가 오는지 망 좀 봐줘.",39,36
0x436D0,276176,34,0,おい、なんだこりゃ……,[],"야, 이게 뭐야……",11,10
0x43728,276264,34,0,ほぅ、コイツはまた……,[],"허어, 이건 또……",11,10
0x43771,276337,95,0,"部屋中に檻が作られ、
いかにも凶暴そうな蟲が閉じ込められている。",[],"방 안 가득 우리를 만들어 놓고,
딱 봐도 흉폭해 보이는 벌레들이 가둬져 있다.",33,45
0x4387B,276603,107,0,"これが……闘鶏か？
自分が知ってるのとはずいぶん違うぞ、おい。",[],"이게…… 투계야?
내가 아는 거랑은 꽤 다른데, 야.",32,30
0x43982,276866,79,0,やれやれ、闘鶏かと思ったら『闘蟲』とはね。,[],하아…… 투계인 줄 알았더니 ‘투충’이라니.,21,24
0x43A7C,277116,100,0,溜息を吐きつつ、ウコンは渋い顔で檻の中を見まわしている。,[],"한숨을 쉬며, 우콘은 씁쓸한 얼굴로 우리 안을 훑어본다.",28,31
0x43B61,277345,79,0,どうした、名前からして想像は付くが、何か不味いのか？,[],"왜 그래? 이름만 들어도 대충 짐작은 가지만, 뭔가 문제야?",26,33
0x43C67,277607,140,0,"ああ、やってることは闘鶏と同じでな、
蟲と蟲、あるいは蟲と凶暴な動物を闘わせるんだ。",[],"그래, 하는 짓은 투계랑 똑같아.
벌레와 벌레, 혹은 벌레와 흉폭한 동물을 붙여 싸우게 하지.",43,53
0x43F1B,278299,10,0,だが？,[],근데?,3,3
0x43F34,278324,122,0,"蟲を都に持ち込むのは厳禁なんだよ。
逃げて下手に繁殖されると、その駆除が大変でな。",[],"벌레를 도성에 들여오는 건 엄금이야.
도망쳐서 번식이라도 하면, 구제하는 게 정말 골치 아프거든.",42,55
0x44090,278672,40,0,ぶっちゃけ、かなりマズイ。,[],"솔직히, 엄청 위험해.",13,12
0x440FF,278783,131,0,"親父の代の頃、同じようにして逃げ出したヤツが都の地下に
巣を作ったことがあったって話だ。",[],"아버지 세대 때도 비슷하게 빠져나간 놈들이 도성 지하에
둥지를 튼 적이 있었다고 하더라.",45,50
0x44254,279124,80,0,"んで、その餌になったってのが、
まあ……想像通りでな。",[],"그리고 그 먹이가 된 게……
뭐…… 네가 생각하는 그대로야.",28,34
0x44359,279385,25,0,そりゃ……また。,[],그건…… 또.,8,7
0x4438F,279439,140,0,"何とか駆除したものの、それまでに何人もの犠牲者が出た。
それだけで、どれだけヤバイか判るだろ。",[],"어찌어찌 구제하긴 했지만, 그때까지 희생자가 여럿 나왔어.
그것만 봐도 얼마나 위험한지 알겠지.",48,54
0x44513,279827,167,0,"生き餌にされていて、もう助からない子供を焼き殺した……
酒の席でお袋にそう語った親父の顔は、今でも忘れられんよ。",[],"산 채로 먹이로 쓰이다 이미 살릴 수 없던 아이들을 불태워 죽였다고……
술자리에서 그렇게 말하던 아버지 얼굴은, 지금도 잊을 수가 없어.",57,77
0x446CE,280270,19,0,そう……か。,[],그렇……구나.,6,7
0x446FE,280318,67,0,さすがに重すぎて、何て言っていいか判らん……,[],"너무 무거워서, 뭐라 해야 할지 모르겠다……",22,24
0x447B2,280498,131,0,"改めて見てみると、蟲だけでなく、
色んな種類の凶暴そうな生き物が所狭しと詰め込まれてる。",[],"다시 보니까 벌레만 있는 게 아니라,
여러 종류의 흉폭해 보이는 생물들이 빽빽하게 들어차 있다.",45,54
0x448F5,280821,112,0,御禁制の生物って言ってたが、成程コイツらだったか……,[],"금지 생물이라더니, 과연 얘들이었나……",26,21
0x449EB,281067,128,0,"しかし、思ったより早く証拠が見つかったな。
これでヤツをしょっ引くことが出来るんだろ？",[],"근데 생각보다 증거가 빨리 나왔네.
이제 저놈을 잡아넣을 수 있겠지?",44,39
0x44B0D,281357,107,0,"そう……だな。　いや、これだけではまだ弱い。
もう少し探る必要があるか。",[],"그래…… 그렇지. 아니, 이것만으론 아직 약해.
조금 더 캐볼 필요가 있겠다.",37,44
0x44C1B,281627,98,0,"おいおい、こんだけハッキリした証拠があるのに、
まだ足りないのか？",[],"야야, 이렇게 확실한 증거가 있는데도
아직 부족하다고?",34,31
0x44D1A,281882,70,0,ヤツはな……ホンっトに感心する程、小狡いんだ。,[],"그놈은 말이야…… 진짜, 감탄할 정도로 잔꾀가 많아.",23,29
0x44EF2,282354,82,0,とにかく、これだけではまだヤツを追い詰めるのは難しい。,[],어쨌든 이 정도로는 아직 몰아붙이기 어려워.,27,24
0x4508C,282764,65,0,"ハイよ、仕方ないな。
にしても、闘蟲ねぇ……",[],"알았어, 어쩔 수 없지.
그래도 투충이라니……",23,26
0x45156,282966,73,0,物珍しさもあり、去り際に檻の中を覗き込んでみる。,[],"호기심도 나서, 떠나기 전에 우리 안을 들여다봤다.",24,28
0x45221,283169,31,0,シャ{{LOCK_AT_DASH}}ッッ！！,"[""{{LOCK_AT_DASH}}""]",샤{{LOCK_AT_DASH}}앗!!,22,20
0x45267,283239,25,0,{{LOCK_AT_DASH}}うおお！？,"[""{{LOCK_AT_DASH}}""]",{{LOCK_AT_DASH}}우오오!?,21,21
0x4529E,283294,116,0,"がッ！？　い、痛ぇ……この……
ぶつ…けただろうがコノヤロウ驚かしやがって……",[],"가앗!? 아, 아파…… 이……
쳐, 쳤잖아 이 자식아! 놀래키고 지랄이야……",40,43
0x453AA,283562,25,0,どうかしたのか？,[],무슨 일인데?,8,7
0x453E4,283620,47,0,"いや、何でも無い。
すぐに行く。",[],"아냐, 아무것도.
금방 갈게.",17,17
0x45476,283766,113,0,"ぬぁ！？　く、くぬぅ、昆虫の分際で。
こっちが本気になれば、お前なんかな……",[],"느아!? 크, 크누우, 벌레 주제에.
내가 진심만 내면 너 따위는……",39,39
0x455AA,284074,89,0,"ふん、まあいい。
所詮檻の中では手も足も出まい……",[],"흥, 됐어.
어차피 우리 안에선 손도 발도 못 쓰겠지……",26,32
